db_id	question	hardness	query
maç_sakatlığı	Hangi sezon ve stadyumda herhangi bir oyuncu 'Ayak sakatlığı' veya 'Dizde problem' nedeniyle sakatlandı?	extra	SELECT T1.sezon , T2.isim FROM maç AS T1 JOIN stadyum AS T2 ON T1.stadyum_no = T2.stadyum_no JOIN sakatlık AS T3 ON T1.maç_no = T3.maç_no WHERE T3.sakatlık_türü = 'Ayak sakatlığı' OR T3.sakatlık_türü = 'Dizde problem'
maç_sakatlığı	Sakatlıklar için kaç farklı bilgi kaynağı vardır?	easy	SELECT count(DISTINCT kaynak) FROM sakatlık
maç_sakatlığı	Hangi maçlarda hiç sakatlık olmamıştır?	extra	SELECT count(*) FROM maç WHERE maç_no NOT IN ( SELECT maç_no FROM sakatlık )
maç_sakatlığı	2010 sezonundan sonra yaşanan kaç farklı sakatlık çeşidi vardır?	medium	SELECT count(DISTINCT T1.sakatlık_türü) FROM sakatlık AS T1 JOIN maç AS T2 ON T1.maç_no = T2.maç_no WHERE T2.sezon > 2010
maç_sakatlığı	Walter Samuel ve Thiago Motta'nın sakatlandığı stadyumun ismini sırala.	extra	SELECT T2.isim FROM maç AS T1 JOIN stadyum AS T2 ON T1.stadyum_no = T2.stadyum_no JOIN sakatlık AS T3 ON T1.maç_no = T3.maç_no WHERE T3.oyuncu = 'Walter Samuel' INTERSECT SELECT T2.isim FROM maç AS T1 JOIN stadyum AS T2 ON T1.stadyum_no = T2.stadyum_no JOIN sakatlık AS T3 ON T1.maç_no = T3.maç_no WHERE T3.oyuncu = 'Thiago Motta'
maç_sakatlığı	Hiçbir sakatlığın yaşanmadığı stadyumların ismini, ortalama katılım sayısını ve toplam katılım sayısını gösterin.	extra	SELECT isim , ortalama_katılım , toplam_katılım FROM stadyum EXCEPT SELECT T2.isim , T2.ortalama_katılım , T2.toplam_katılım FROM maç AS T1 JOIN stadyum AS T2 ON T1.stadyum_no = T2.stadyum_no JOIN sakatlık AS T3 ON T1.stadyum_no = T3.maç_no
maç_sakatlığı	"""Bank"" substring'ini içeren stadyum isimleri hangileridir?"	medium	"SELECT isim FROM stadyum WHERE isim LIKE ""%Bank%"""
maç_sakatlığı	Her stadyum kaç maça ev sahipliği yapmıştır?	medium	SELECT T2.isim FROM maç AS T1 JOIN stadyum AS T2 ON T1.stadyum_no = T2.stadyum_no JOIN sakatlık AS T3 ON T1.maç_no = T3.maç_no WHERE T3.oyuncu = 'Walter Samuel' INTERSECT SELECT T2.isim FROM maç AS T1 JOIN stadyum AS T2 ON T1.stadyum_no = T2.stadyum_no JOIN sakatlık AS T3 ON T1.maç_no = T3.maç_no WHERE T3.oyuncu = 'Thiago Motta'
maç_sakatlığı	Her sakatlık için, oyunun tarihini ve oyundaki sakatlanan oyuncunun ismini bulun ve sonuçları oyun sezonuna göre azalan şekilde sıralayın.	medium	SELECT T1.tarih , T2.oyuncu FROM maç AS T1 JOIN sakatlık AS T2 ON T1.maç_no = T2.maç_no ORDER BY T1.sezon DESC
futbol_1	Bütün ülke ve lig isimlerini listele.	medium	SELECT T1.isim , T2.isim FROM Ülke AS T1 JOIN Lig AS T2 ON T1.no = T2.ülke_no
futbol_1	İngiltere'de kaç tane lig vardır?	medium	"SELECT count(*) FROM Ülke AS T1 JOIN Lig AS T2 ON T1.no = T2.ülke_no WHERE T1.isim = ""İngiltere"""
futbol_1	Tüm oyuncuların ortalama kilosu nedir?	easy	SELECT avg(kilo) FROM Oyuncu
futbol_1	Bütün oyuncuların maksimum ve minimum kiloları nedir?	medium	SELECT max(kilo) , min(kilo) FROM Oyuncu
futbol_1	Ortalama reytingin üstünde genel reytingi olan oyuncuların isimlerini sırala.	extra	SELECT DISTINCT T1.oyuncu_ismi FROM Oyuncu AS T1 JOIN Oyuncu_Özellikleri AS T2 ON T1.oyuncu_api_no = T2.oyuncu_api_no WHERE T2.genel_reyting > ( SELECT avg(genel_reyting) FROM Oyuncu_Özellikleri )
futbol_1	En iyi top süren oyuncuların isimleri nelerdir?	extra	SELECT DISTINCT T1.oyuncu_ismi FROM Oyuncu AS T1 JOIN Oyuncu_Özellikleri AS T2 ON T1.oyuncu_api_no = T2.oyuncu_api_no WHERE T2.top_sürme = ( SELECT max(genel_reyting) FROM Oyuncu_Özellikleri)
futbol_1	Orta açma skoru 90'dan büyük olan ve sağ ayağını tercih eden bütün oyuncuların isimlerini listele.	medium	"SELECT DISTINCT T1.oyuncu_ismi FROM Oyuncu AS T1 JOIN Oyuncu_Özellikleri AS T2 ON T1.oyuncu_api_no = T2.oyuncu_api_no WHERE T2.orta_açma > 90 AND T2.tercih_ettiği_ayak = ""sağ"""
futbol_1	Genel reytingi 85 ile 90 arasında olan bütün sol ayağını kullanan oyuncuların isimlerini sırala.	medium	"SELECT DISTINCT T1.oyuncu_ismi FROM Oyuncu AS T1 JOIN Oyuncu_Özellikleri AS T2 ON T1.oyuncu_api_no = T2.oyuncu_api_no WHERE T2.tercih_ettiği_ayak = ""sol"" AND T2.genel_reyting >= 85 AND T2.genel_reyting <= 90"
futbol_1	Sağ ayağı tercih eden oyuncuların ve sol ayağı tercih eden oyuncuların oyuncuların ortalama reytingi nedir?	medium	SELECT tercih_ettiği_ayak , avg(genel_reyting) FROM Oyuncu_Özellikleri GROUP BY tercih_ettiği_ayak
futbol_1	Genel reytingi 80'den fazla olan bütün oyuncular arasında kaçı sağ ayaklı ve sol ayaklı?	medium	SELECT tercih_ettiği_ayak , count(*) FROM Oyuncu_Özellikleri WHERE genel_reyting > 80 GROUP BY tercih_ettiği_ayak
futbol_1	En az 180 cm olan ve genel reytingi 85'in üstünde olan bütün oyuncuların kimliklerini sırala.	hard	SELECT oyuncu_api_no FROM Oyuncu WHERE boy >= 180 INTERSECT SELECT oyuncu_api_no FROM Oyuncu_Özellikleri WHERE genel_reyting > 85
futbol_1	Boyu 180 ile 190 cm arasında olan sol ayağı tercih eden oyuncuların api numaralarını listeleyin.	extra	"SELECT oyuncu_api_no FROM Oyuncu WHERE boy >= 180 AND boy <= 190 INTERSECT SELECT oyuncu_api_no FROM Oyuncu_Özellikleri WHERE tercih_ettiği_ayak = ""sol"""
futbol_1	Genel reyting cinsinden ilk 3 oyuncu kimdir?	hard	SELECT DISTINCT T1.oyuncu_ismi FROM Oyuncu AS T1 JOIN Oyuncu_Özellikleri AS T2 ON T1.oyuncu_api_no = T2.oyuncu_api_no ORDER BY genel_reyting DESC LIMIT 3
futbol_1	Potansiyel bakımından en yüksek beş oyuncunun isimlerini ve doğum günlerini sırala.	hard	SELECT DISTINCT T1.oyuncu_ismi , T1.doğum_günü FROM Oyuncu AS T1 JOIN Oyuncu_Özellikleri AS T2 ON T1.oyuncu_api_no = T2.oyuncu_api_no ORDER BY potansiyel DESC LIMIT 5
gösteri_katılımı	Kaç gösteri var?	easy	SELECT count(*) FROM gösteri
gösteri_katılımı	Artan katılım sırasına göre gösterilerin ev sahiplerini listele.	easy	SELECT Evsahibi FROM gösteri ORDER BY katılım ASC
gösteri_katılımı	Gösterilerin tarihleri ve konumları nelerdir?	medium	SELECT Tarih , Konum FROM gösteri
gösteri_katılımı	"""TD Garden"" veya ""Bell Center"" konumlarındaki gösterilerin katılımlarını göster."	medium	"SELECT Katılım FROM gösteri WHERE Konum = ""TD Garden"" OR Konum = ""Bell Centre"""
gösteri_katılımı	Gösteriler için ortalama katılım sayısı nedir?	easy	SELECT avg(Katılım) FROM gösteri
gösteri_katılımı	En yüksek katılıma sahip gösterinin tarihi nedir?	medium	SELECT Tarih FROM gösteri ORDER BY Katılım DESC LIMIT 1
gösteri_katılımı	Farklı konumları ve bu konumlardaki gösteri sayısını gösterin.	medium	SELECT Konum , COUNT(*) FROM gösteri GROUP BY Konum
gösteri_katılımı	Gösterilerin en yaygın konumunu göster.	hard	SELECT Konum FROM gösteri GROUP BY Konum ORDER BY COUNT(*) DESC LIMIT 1
gösteri_katılımı	En az iki gösteriye ev sahipliği yapmış konumları göster.	easy	SELECT Konum FROM gösteri GROUP BY Konum HAVING COUNT(*) >= 2
gösteri_katılımı	Hem 2000'den fazla katılımcının olduğu hem de 1000'den az katılımcının olduğu gösterilerin konumlarını gösterin.	hard	SELECT Konum FROM gösteri WHERE Katılım > 2000 INTERSECT SELECT Konum FROM gösteri WHERE Katılım < 1000
gösteri_katılımı	Üyelerin isimlerini ve katıldıkları gösterilerin konumlarını göster.	medium	SELECT T2.İsim , T3.Konum FROM üye_katılımı AS T1 JOIN üye AS T2 ON T1.Üye_No = T2.Üye_No JOIN gösteri AS T3 ON T1.Gösteri_No = T3.Gösteri_No
gösteri_katılımı	Üyelerin isimlerini ve katıldıkları gösterilerin konumlarını, isimlerine göre artan şekilde göster.	hard	SELECT T2.İsim , T3.Konum FROM üye_katılımı AS T1 JOIN üye AS T2 ON T1.Üye_No = T2.Üye_No JOIN gösteri AS T3 ON T1.Gösteri_No = T3.Gösteri_No ORDER BY T2.İsim ASC
gösteri_katılımı	"Rolleri ""Keman"" olan üyelerle gösteri tarihlerini gösterin."	hard	"SELECT T3.Tarih FROM üye_katılımı AS T1 JOIN üye AS T2 ON T1.Üye_No = T2.Üye_No JOIN gösteri AS T3 ON T1.Gösteri_No = T3.Gösteri_No WHERE T2.Rol = ""Keman"""
gösteri_katılımı	Azalan gösteri katılım sırasına göre üyelerin isimlerini ve gösteriye katıldıkları tarihleri göster.	hard	SELECT T2.İsim , T3.Tarih FROM üye_katılımı AS T1 JOIN üye AS T2 ON T1.Üye_No = T2.Üye_No JOIN gösteri AS T3 ON T1.Gösteri_No = T3.Gösteri_No ORDER BY T3.Katılım DESC
gösteri_katılımı	Herhangi bir gösteriye katılmamış üyelerin isimlerini sırala.	hard	SELECT İsim FROM üye WHERE Üye_No NOT IN (SELECT Üye_No FROM üye_katılımı)
üniversite_2	Kapasitesi 50'den fazla olan binaları bulun.	easy	SELECT DISTINCT bina FROM sınıf WHERE kapasite > 50
üniversite_2	50'den büyük kapasitesi olan farklı binalar nelerdir?	easy	SELECT DISTINCT bina FROM sınıf WHERE kapasite > 50
üniversite_2	Lamberton binasında olmayan sınıf sayısını say.	easy	SELECT count(*) FROM sınıf WHERE bina != 'Lamberton'
üniversite_2	Kaç sınıf Lamberton'da değildir?	easy	SELECT count(*) FROM sınıf WHERE bina != 'Lamberton'
üniversite_2	Bütçesi ortalama bütçeden fazla olan bölümlerin ismi ve binası nedir?	extra	SELECT bölüm_ismi , bina FROM bölüm WHERE bütçe > (SELECT avg(bütçe) FROM bölüm)
üniversite_2	Ortalama bütçeden yüksek bütçeye sahip bölümlerin isimlerini ve binalarını ver.	extra	SELECT bölüm_ismi , bina FROM bölüm WHERE bütçe > (SELECT avg(bütçe) FROM bölüm)
üniversite_2	50 ila 100 öğrenci kapasiteli oda ve binaların oda numaralarını bulunuz.	medium	SELECT bina , oda_numarası FROM sınıf WHERE kapasite BETWEEN 50 AND 100
üniversite_2	Oda numaraları ve 50 ile 100 arası öğrencinin sığabileceği sınıfları olan ilgili binalar nelerdir?	medium	SELECT bina , oda_numarası FROM sınıf WHERE kapasite BETWEEN 50 AND 100
üniversite_2	En yüksek bütçeye sahip bölümün ismini ve binasını bul.	medium	SELECT bölüm_ismi , bina FROM bölüm ORDER BY bütçe DESC LIMIT 1
üniversite_2	En yüksek bütçeye sahip bölümün ismi ve binası nedir?	medium	SELECT bölüm_ismi , bina FROM bölüm ORDER BY bütçe DESC LIMIT 1
üniversite_2	Tarih bölümünde, en yüksek krediye sahip öğrencinin ismi nedir?	hard	SELECT isim FROM öğrenci WHERE bölüm_ismi = 'Tarih' ORDER BY toplam_kredi DESC LIMIT 1
üniversite_2	Tarih bölümünde, en yüksek krediye sahip öğrencinin ismini ver.	hard	SELECT isim FROM öğrenci WHERE bölüm_ismi = 'Tarih' ORDER BY toplam_kredi DESC LIMIT 1
üniversite_2	Lamberton binasında kaç sınıf var?	easy	SELECT count(*) FROM sınıf WHERE bina = 'Lamberton'
üniversite_2	Lamberton'daki sınıfların sayısını say.	easy	SELECT count(*) FROM sınıf WHERE bina = 'Lamberton'
üniversite_2	Kaç öğrencinin danışmanı vardır?	easy	SELECT count(DISTINCT ö_no) FROM danışman
üniversite_2	Danışmanı olan öğrenci sayısını sayın.	easy	SELECT count(DISTINCT ö_no) FROM danışman
üniversite_2	Kaç bölüm ders veriyor?	easy	SELECT count(DISTINCT bölüm_ismi) FROM ders
üniversite_2	Bir ders veren bölümleri say.	easy	SELECT count(DISTINCT bölüm_ismi) FROM ders
üniversite_2	Fizik bölümü kaç farklı ders sunmaktadır?	easy	SELECT count(DISTINCT ders_no) FROM ders WHERE bölüm_ismi = 'Fizik'
üniversite_2	Fizik bölümündeki derslerin sayısını say.	easy	SELECT count(DISTINCT ders_no) FROM ders WHERE bölüm_ismi = 'Fizik'
üniversite_2	İki tane önşartı olan derslerin başlıklarını bul.	medium	SELECT T1.başlık FROM ders AS T1 JOIN önşart AS T2 ON T1.ders_no = T2.ders_no GROUP BY T2.ders_no HAVING count(*) = 2
üniversite_2	İki önşartı olan derslerin başlıkları nelerdir?	medium	SELECT T1.başlık FROM ders AS T1 JOIN önşart AS T2 ON T1.ders_no = T2.ders_no GROUP BY T2.ders_no HAVING count(*) = 2
üniversite_2	Birden fazla önşarta sahip derslerin başlıklarını, kredilerini ve bölüm isimlerini bul.	medium	SELECT T1.başlık , T1.kredi , T1.bölüm_ismi FROM ders AS T1 JOIN önşart AS T2 ON T1.ders_no = T2.ders_no GROUP BY T2.ders_no HAVING count(*) > 1
üniversite_2	Birden fazla önşarta sahip derslerin başlıkları, kredileri ve bölüm isimleri nelerdir?	medium	SELECT T1.başlık , T1.kredi , T1.bölüm_ismi FROM ders AS T1 JOIN önşart AS T2 ON T1.ders_no = T2.ders_no GROUP BY T2.ders_no HAVING count(*) > 1
üniversite_2	Önşartı olmayan kaç ders var?	extra	SELECT count(*) FROM ders WHERE ders_no NOT IN (SELECT ders_no FROM önşart)
üniversite_2	Önşartı olmayan derslerin sayısını say.	extra	SELECT count(*) FROM ders WHERE ders_no NOT IN (SELECT ders_no FROM önşart)
üniversite_2	Herhangi bir önşartı olmayan derslerin isimlerini bul.	hard	SELECT başlık FROM ders WHERE ders_no NOT IN (SELECT ders_no FROM önşart)
üniversite_2	Önşartı olmayan derslerin başlıkları nelerdir?	hard	SELECT başlık FROM ders WHERE ders_no NOT IN (SELECT ders_no FROM önşart)
üniversite_2	Bazı dersleri kaç farklı eğitmen öğretmiştir?	easy	SELECT COUNT (DISTINCT no) FROM öğretir
üniversite_2	Bir ders öğretmiş farklı eğitmenleri say.	easy	SELECT COUNT (DISTINCT no) FROM öğretir
üniversite_2	Pazarlama veya Finans bölümlerinin toplam bütçelerini bulun.	medium	SELECT sum(bütçe) FROM bölüm WHERE bölüm_ismi = 'Pazarlama' OR bölüm_ismi = 'Finans'
üniversite_2	Pazarlama ve Finans bölümünün toplam bütçesi nedir?	medium	SELECT sum(bütçe) FROM bölüm WHERE bölüm_ismi = 'Pazarlama' OR bölüm_ismi = 'Finans'
üniversite_2	"İsminde ""Soisalon"" geçen eğitmenin bölümünü bul."	medium	SELECT bölüm_ismi FROM eğitmen WHERE isim LIKE '%Soisalon%'
üniversite_2	Soisalon' gibi bir ismi olan yapıya sahip bölümün ismi nedir?	medium	SELECT bölüm_ismi FROM eğitmen WHERE isim LIKE '%Soisalon%'
üniversite_2	Lamberton binasında kapasitesi 50'den az olan kaç tane oda vardır?	medium	SELECT count(*) FROM sınıf WHERE bina = 'Lamberton' AND kapasite < 50
üniversite_2	Kapasitesi 50'den az olan Lamberton'daki sınıfları say.	medium	SELECT count(*) FROM sınıf WHERE bina = 'Lamberton' AND kapasite < 50
üniversite_2	Bütçeleri ortalama bütçenin üzerinde olan bölümlerin ismini ve bütçesini bulun.	extra	SELECT bölüm_ismi , bütçe FROM bölüm WHERE bütçe > (SELECT avg(bütçe) FROM bölüm)
üniversite_2	Bütçesi ortalamadan fazla olan bölümlerin isimleri ve bütçeleri nelerdir?	extra	SELECT bölüm_ismi , bütçe FROM bölüm WHERE bütçe > (SELECT avg(bütçe) FROM bölüm)
üniversite_2	İstatistik bölümünde olup maaşı en az olan eğitmenin ismi nedir?	hard	SELECT isim FROM eğitmen WHERE bölüm_ismi = 'İstatistik' ORDER BY maaş LIMIT 1
üniversite_2	İstatistik bölümünde en az kazanan eğitmenin ismini ver.	hard	SELECT isim FROM eğitmen WHERE bölüm_ismi = 'İstatistik' ORDER BY maaş LIMIT 1
üniversite_2	İstatistik ve Psikoloji bölümerinde verilen derslerin başlıklarını bul.	hard	SELECT başlık FROM ders WHERE bölüm_ismi = 'İstatistik' INTERSECT SELECT başlık FROM ders WHERE bölüm_ismi = 'Psikoloji'
üniversite_2	İstatistik ve Psikoloji bölümerinde listelenmiş dersin başlığı nedir?	hard	SELECT başlık FROM ders WHERE bölüm_ismi = 'İstatistik' INTERSECT SELECT başlık FROM ders WHERE bölüm_ismi = 'Psikoloji'
üniversite_2	İstatistik bölümünde verilen ancak Psikoloji bölümünde verilmeyen dersin başlığını bul.	hard	SELECT başlık FROM ders WHERE bölüm_ismi = 'İstatistik' EXCEPT SELECT başlık FROM ders WHERE bölüm_ismi = 'Psikoloji'
üniversite_2	İstatistik bölümünde verilen fakat Psikoloji bölümünde verilmeyen derslerin başlığını bul.	hard	SELECT başlık FROM ders WHERE bölüm_ismi = 'İstatistik' EXCEPT SELECT başlık FROM ders WHERE bölüm_ismi = 'Psikoloji'
üniversite_2	Güz 2009'da dersi olup Bahar 2010'da olmayan eğitmenlerin kimliklerini bul.	extra	SELECT no FROM öğretir WHERE dönem = 'Güz' AND yıl = 2009 EXCEPT SELECT no FROM öğretir WHERE dönem = 'Bahar' AND yıl = 2010
üniversite_2	2009 güzünde ders veren ancak 2010 baharında ders vermeyen eğitmenlerin numaraları nelerdir?	extra	SELECT no FROM öğretir WHERE dönem = 'Güz' AND yıl = 2009 EXCEPT SELECT no FROM öğretir WHERE dönem = 'Bahar' AND yıl = 2010
üniversite_2	2009 ve 2010 yıllarında herhangi bir ders almış öğrencilerin ismini bul.	hard	SELECT DISTINCT T1.isim FROM öğrenci AS T1 JOIN alır AS T2 ON T1.no = T2.no WHERE yıl = 2009 OR yıl = 2010
üniversite_2	2009 veya 2010'da ders almış öğrencilerin isimleri nelerdir?	hard	SELECT DISTINCT T1.isim FROM öğrenci AS T1 JOIN alır AS T2 ON T1.no = T2.no WHERE yıl = 2009 OR yıl = 2010
üniversite_2	En fazla ders veren ilk 3 bölümün adını bul.	hard	SELECT bölüm_ismi FROM ders GROUP BY bölüm_ismi ORDER BY count(*) DESC LIMIT 3
üniversite_2	En fazla dersi olan 3 bölümün isimleri nelerdir?	hard	SELECT bölüm_ismi FROM ders GROUP BY bölüm_ismi ORDER BY count(*) DESC LIMIT 3
üniversite_2	En yüksek toplam kredi sağlayan bölümün ismini bul.	hard	SELECT bölüm_ismi FROM ders GROUP BY bölüm_ismi ORDER BY sum(kredi) DESC LIMIT 1
üniversite_2	En yüksek kredili bölümün adı nedir?	hard	SELECT bölüm_ismi FROM ders GROUP BY bölüm_ismi ORDER BY sum(kredi) DESC LIMIT 1
üniversite_2	Bütün dersleri başlıklarına ve kredilerine göre sıralanmış olarak listele.	easy	SELECT başlık FROM ders ORDER BY başlık , kredi
üniversite_2	Bütün derslerin başlıklarını, başlığa ve krediye göre sıralanacak biçimde ver.	easy	SELECT başlık FROM ders ORDER BY başlık , kredi
üniversite_2	En az bütçeye sahip bölüm hangisidir?	medium	SELECT bölüm_ismi FROM bölüm ORDER BY bütçe LIMIT 1
üniversite_2	En düşük bütçeye sahip bölümün ismini ver.	medium	SELECT bölüm_ismi FROM bölüm ORDER BY bütçe LIMIT 1
üniversite_2	Bütün bölümlerin isimlerini binalarını azalan bütçeye göre sıralanacak şekilde listele.	medium	SELECT bölüm_ismi , bina FROM bölüm ORDER BY bütçe DESC
üniversite_2	Bütçeye göre azalan şekilde sıralanmış şekilde bölümlerin isimleri ve binaları nelerdir?	medium	SELECT bölüm_ismi , bina FROM bölüm ORDER BY bütçe DESC
üniversite_2	En yüksek maaşa sahip eğitmen kimdir?	medium	SELECT isim FROM eğitmen ORDER BY maaş DESC LIMIT 1
üniversite_2	En fazla maaşı olan eğitmenin ismini ver.	medium	SELECT isim FROM eğitmen ORDER BY maaş DESC LIMIT 1
üniversite_2	Tüm eğitmenlerin bilgilerini maaşlarına göre artan sırada listeleyin.	easy	SELECT * FROM eğitmen ORDER BY maaş
üniversite_2	Eğitmenlerle ilgili bütün bilgileri maaşları en küçükten en büyüğe olacak şekilde ver.	easy	SELECT * FROM eğitmen ORDER BY maaş
üniversite_2	Öğrencilerin ve bölümlerinin isimlerini artan toplam kredilerine göre sıralanacak biçimde bul.	medium	SELECT isim , bölüm_ismi FROM öğrenci ORDER BY toplam_kredi
üniversite_2	Kredi sayısına göre artan şekilde sıralanmış öğrencilerin ve bölümlerinin isimleri nelerdir?	medium	SELECT isim , bölüm_ismi FROM öğrenci ORDER BY toplam_kredi
üniversite_2	2008 yılındaki bütün ders isimlerini ve eğitmenlerinin isimlerini alfabetik sırada listele.	extra	SELECT T1.başlık , T3.isim FROM ders AS T1 JOIN öğretir AS T2 ON T1.ders_no = T2.ders_no JOIN eğitmen AS T3 ON T2.no = T3.no WHERE yıl = 2008 ORDER BY T1.başlık
